cow_id,date,time,latitude,longitude,temperature
cow_003,20-05-2023,08:00,9.96286876002606,77.99207244864294,39.14
cow_003,20-05-2023,09:00,9.956991999616468,77.99053020699796,40.16
cow_003,20-05-2023,10:00,9.962738799530968,77.98756924913788,38.15
cow_003,20-05-2023,11:00,9.960076755185842,77.98898287512128,40.73
cow_003,20-05-2023,12:00,9.956517719701276,77.98808019697135,40.89
cow_003,20-05-2023,13:00,9.955833071824372,77.99221941653136,36.46
cow_003,20-05-2023,14:00,9.956905332314,77.99430163846918,41.37
cow_003,20-05-2023,15:00,9.957210096092977,77.99358401272558,40.22
cow_003,20-05-2023,16:00,9.957296578574649,77.99480336071178,39.01
cow_003,20-05-2023,17:00,9.963128085675166,77.99476775973801,40.37
cow_003,20-05-2023,18:00,9.958522323132874,77.99089443395627,41.8
cow_003,20-05-2023,19:00,9.962665881834722,77.99222554883849,39.22
cow_004,20-05-2023,07:00,9.959884489555712,77.99342287275942,40.71
cow_004,20-05-2023,08:00,9.954777612055356,77.9926899247252,40.73
cow_004,20-05-2023,09:00,9.957004496870775,77.9901606080979,40.65
cow_004,20-05-2023,10:00,9.96164700909609,77.99381566383309,40.51
cow_004,20-05-2023,11:00,9.96041624895736,77.98916647097035,37.69
cow_004,20-05-2023,12:00,9.961226635586371,77.99043877501585,40.9
cow_004,20-05-2023,13:00,9.961785145284765,77.98956404999257,36.82
cow_004,20-05-2023,14:00,9.958463003587994,77.9891349622492,38.67
cow_004,20-05-2023,15:00,9.95487379847714,77.99395333180031,38.43
cow_004,20-05-2023,16:00,9.960757744104274,77.99328302340595,41.66
cow_004,20-05-2023,17:00,9.956965024832472,77.99641421535772,36.71
cow_004,20-05-2023,18:00,9.96242089056972,77.9959468776648,41.34
cow_004,20-05-2023,19:00,9.954479246606931,77.98987190696586,40.56
cow_005,20-05-2023,07:00,9.958311637136685,77.99007627326577,36.73
cow_005,20-05-2023,08:00,9.957577410751439,77.99284544978195,40.72
cow_005,20-05-2023,09:00,9.961413243777871,77.98929414895751,40.5
cow_005,20-05-2023,10:00,9.958414849323717,77.99556218117293,38.85
cow_005,20-05-2023,11:00,9.956353637600051,77.98857426078034,38.44
cow_005,20-05-2023,12:00,9.954317499792712,77.99593588439451,40.36
cow_005,20-05-2023,13:00,9.957211565141026,77.99502924866522,37.02
cow_005,20-05-2023,14:00,9.962308930735222,77.9888145626866,39.47
cow_005,20-05-2023,15:00,9.954379794260898,77.98960611377335,41.64
cow_005,20-05-2023,16:00,9.962408569708625,77.98927696462813,36.13
cow_005,20-05-2023,17:00,9.956653804781817,77.99085421892046,38.33
cow_005,20-05-2023,18:00,9.956158393088673,77.99212232900791,36.23
cow_005,20-05-2023,19:00,9.958054038167408,77.9888311935964,41.92
cow_006,20-05-2023,07:00,9.957018975982557,77.99203630782068,36.47
cow_006,20-05-2023,08:00,9.962404466216071,77.99209093440864,39.69
cow_006,20-05-2023,09:00,9.95666908399153,77.99486952775236,41.77
cow_006,20-05-2023,10:00,9.954601951970776,77.99591791986009,40.07
cow_006,20-05-2023,11:00,9.961392494876582,77.99465197102727,41.0
cow_006,20-05-2023,12:00,9.959327685870281,77.99353295862373,40.93
cow_006,20-05-2023,13:00,9.960576783567834,77.99015054591054,40.64
cow_006,20-05-2023,14:00,9.960964928754839,77.995824000801,39.52
cow_006,20-05-2023,15:00,9.962631114015437,77.98768344796491,38.76
cow_006,20-05-2023,16:00,9.961451356012375,77.99646295182946,38.73
cow_006,20-05-2023,17:00,9.957350040112535,77.99336430081951,41.56
cow_006,20-05-2023,18:00,9.961216651641843,77.99259233032569,40.85
cow_006,20-05-2023,19:00,9.954728156353173,77.99422637535187,39.24
cow_007,20-05-2023,07:00,9.958918573300151,77.98922080297521,36.44
cow_007,20-05-2023,08:00,9.956245807134712,77.99071778466465,38.31
cow_007,20-05-2023,09:00,9.959870012782499,77.99465456173401,38.91
cow_007,20-05-2023,10:00,9.956856848318528,77.98808608247042,37.49
cow_007,20-05-2023,11:00,9.954596338704413,77.99116220359593,39.16
cow_007,20-05-2023,12:00,9.95709955181262,77.99443111811273,36.57
cow_007,20-05-2023,13:00,9.95809855949842,77.99581916298533,37.79
cow_007,20-05-2023,14:00,9.961366351068254,77.99587886417861,36.05
cow_007,20-05-2023,15:00,9.9622849898705,77.99353589741739,36.29
cow_007,20-05-2023,16:00,9.962259473743996,77.99476311110152,39.58
cow_007,20-05-2023,17:00,9.958465651838173,77.9925497040631,36.94
cow_007,20-05-2023,18:00,9.956858511825697,77.99289076683536,37.78
cow_007,20-05-2023,19:00,9.95529305962418,77.99331142069074,41.61
cow_008,20-05-2023,07:00,9.954753901403654,77.99592433752238,36.08
cow_008,20-05-2023,08:00,9.961223262520056,77.98812194227673,39.63
cow_008,20-05-2023,09:00,9.956744114217315,77.9923976443216,38.74
cow_008,20-05-2023,10:00,9.955070127535963,77.99106042551152,41.8
cow_008,20-05-2023,11:00,9.954559918366316,77.99525294015017,39.26
cow_008,20-05-2023,12:00,9.962904465182316,77.99017139991204,37.93
cow_008,20-05-2023,13:00,9.960568858695147,77.99132411478273,41.01
cow_008,20-05-2023,14:00,9.95430044102336,77.99095518879588,40.42
cow_008,20-05-2023,15:00,9.955050309367808,77.99031878800216,36.53
cow_008,20-05-2023,16:00,9.959879336016208,77.9951483879896,37.23
cow_008,20-05-2023,17:00,9.958457286000657,77.98766865230742,41.6
cow_008,20-05-2023,18:00,9.958095161439713,77.9897233536718,38.22
cow_008,20-05-2023,19:00,9.956453789119594,77.99120470259032,41.87
cow_009,20-05-2023,07:00,9.957816632770497,77.99098622462355,36.61
cow_009,20-05-2023,08:00,9.961507253542678,77.98995718211674,38.73
cow_009,20-05-2023,09:00,9.95621811070881,77.99595238957927,38.77
cow_009,20-05-2023,10:00,9.96213584821926,77.99594819623276,36.42
cow_009,20-05-2023,11:00,9.96012461476016,77.99052790216399,38.27
cow_009,20-05-2023,12:00,9.954367553022148,77.98902975888126,38.74
cow_009,20-05-2023,13:00,9.956164072318957,77.99568701539954,36.6
cow_009,20-05-2023,14:00,9.962920916751067,77.98884761093615,38.02
cow_009,20-05-2023,15:00,9.954201838437026,77.99574568838217,38.5
cow_009,20-05-2023,16:00,9.962739944289343,77.98945540712285,38.05
cow_009,20-05-2023,17:00,9.95616778557254,77.99358533319794,41.11
cow_009,20-05-2023,18:00,9.956314099955838,77.98762625033974,36.86
cow_009,20-05-2023,19:00,9.956973924652717,77.9939483550194,39.4
cow_010,20-05-2023,07:00,9.954334299095253,77.98800932087514,39.86
cow_010,20-05-2023,08:00,9.95559764498452,77.99331717929776,41.93
cow_010,20-05-2023,09:00,9.958723102286173,77.9939681283863,38.35
cow_010,20-05-2023,10:00,9.959746129323655,77.99038652701802,37.76
cow_010,20-05-2023,11:00,9.95726896582487,77.98765175119728,39.29
cow_010,20-05-2023,12:00,9.96252773282005,77.99393756260515,39.0
cow_010,20-05-2023,13:00,9.957429949630175,77.99463534508679,38.59
cow_010,20-05-2023,14:00,9.954972602396605,77.99393704528505,40.52
cow_010,20-05-2023,15:00,9.959748625780245,77.98785729601622,40.18
cow_010,20-05-2023,16:00,9.958870349849889,77.99622464738067,37.47
cow_010,20-05-2023,17:00,9.955762664144133,77.99430131588115,41.07
cow_010,20-05-2023,18:00,9.954666962405124,77.99086360818482,39.85
cow_010,20-05-2023,19:00,9.963105082803722,77.99626125343362,36.37
cow_001,21-05-2023,07:00,9.959696110998614,77.98849959418452,39.44
cow_001,21-05-2023,08:00,9.958901052963736,77.9889715491564,39.24
cow_001,21-05-2023,09:00,9.955957280325558,77.99408333534521,36.79
cow_001,21-05-2023,10:00,9.95876877047176,77.99066573115736,36.04
cow_001,21-05-2023,11:00,9.959933367432157,77.98773400292417,36.82
cow_001,21-05-2023,12:00,9.958946785206082,77.99204525989094,39.47
cow_001,21-05-2023,13:00,9.957373725315849,77.99464788730415,40.28
cow_001,21-05-2023,14:00,9.960661548379646,77.9881150074368,39.96
cow_001,21-05-2023,15:00,9.954717723264098,77.99318257254357,39.71
cow_001,21-05-2023,16:00,9.954339074408812,77.99144049264206,39.08
cow_001,21-05-2023,17:00,9.962627662671366,77.98963533622235,39.64
cow_001,21-05-2023,18:00,9.958879858171176,77.9886778846766,41.28
cow_001,21-05-2023,19:00,9.9625495140271,77.98820682599587,40.35
cow_002,21-05-2023,07:00,9.957235866447899,77.99530940783654,39.9
cow_002,21-05-2023,08:00,9.959891595574947,77.98856706716136,38.39
cow_002,21-05-2023,09:00,9.954231214380236,77.98764161850345,37.46
cow_002,21-05-2023,10:00,9.959429823918882,77.9893747078576,41.44
cow_002,21-05-2023,11:00,9.956198998063465,77.98771719866961,39.8
cow_002,21-05-2023,12:00,9.956466561913222,77.98969963178381,38.97
cow_002,21-05-2023,13:00,9.96236274311878,77.98993637340175,36.07
cow_002,21-05-2023,14:00,9.959449866959412,77.99634968398551,41.17
cow_002,21-05-2023,15:00,9.962185738408447,77.98997545518009,36.91
cow_002,21-05-2023,16:00,9.9543039039577,77.99089737155164,41.93
cow_002,21-05-2023,17:00,9.96212013885382,77.9943957081204,40.65
cow_002,21-05-2023,18:00,9.95893590851022,77.99540109794411,37.48
cow_002,21-05-2023,19:00,9.957257612065378,77.98871696734173,40.84
cow_003,21-05-2023,07:00,9.957840862769421,77.98914945690677,38.71
cow_003,21-05-2023,08:00,9.961113387569359,77.99036908429278,38.13
cow_003,21-05-2023,09:00,9.957062055074418,77.98829001780344,36.19
cow_003,21-05-2023,10:00,9.961873740566526,77.9897637485904,37.5
cow_003,21-05-2023,11:00,9.954583722912092,77.99579596867477,39.3
cow_003,21-05-2023,12:00,9.961529130632021,77.98911812867169,37.03
cow_003,21-05-2023,13:00,9.958135769727527,77.99262388117553,36.85
cow_003,21-05-2023,14:00,9.954898625221901,77.99005071900996,40.03
cow_003,21-05-2023,15:00,9.95725466032297,77.99417472815556,37.88
cow_003,21-05-2023,16:00,9.955864058930718,77.9877748389009,41.35
cow_003,21-05-2023,17:00,9.954704411804583,77.9895998062327,36.58
cow_003,21-05-2023,18:00,9.962129464440462,77.99337666101306,36.85
cow_003,21-05-2023,19:00,9.961025441605088,77.99330666676089,36.61
cow_004,21-05-2023,07:00,9.955426617415107,77.9912936285585,40.0
cow_004,21-05-2023,08:00,9.958773878076672,77.99572767122956,38.86
cow_004,21-05-2023,09:00,9.961489208369679,77.98936972697719,38.74
cow_004,21-05-2023,10:00,9.961748987951712,77.9916207681167,41.8
cow_004,21-05-2023,11:00,9.956987895888275,77.9955799541978,41.74
cow_004,21-05-2023,12:00,9.955157275098143,77.99560501919856,39.01
cow_004,21-05-2023,13:00,9.96023769264043,77.99496996906151,39.11
cow_004,21-05-2023,14:00,9.95562271247914,77.99642149168466,41.59
cow_004,21-05-2023,15:00,9.955847242446334,77.99493534193608,37.26
cow_004,21-05-2023,16:00,9.957163799306947,77.98993352094828,39.86
cow_004,21-05-2023,17:00,9.960579000588796,77.98848898472728,39.35
cow_004,21-05-2023,18:00,9.960535039373168,77.9930112715117,40.78
cow_004,21-05-2023,19:00,9.955231178475442,77.99410488041907,36.91
cow_005,21-05-2023,07:00,9.962740058723815,77.98901716432324,41.34
cow_005,21-05-2023,08:00,9.956317332272112,77.99175529232977,39.79
cow_005,21-05-2023,09:00,9.961077555550334,77.99234836153589,41.81
cow_005,21-05-2023,10:00,9.954143188683734,77.99200980574999,40.64
cow_005,21-05-2023,11:00,9.959207746549474,77.99585442001181,37.27
cow_005,21-05-2023,12:00,9.955461524175124,77.99396926672965,36.12
cow_005,21-05-2023,13:00,9.957172147330846,77.99138160283955,36.04
cow_005,21-05-2023,14:00,9.954147048729292,77.995542645233,36.62
cow_005,21-05-2023,15:00,9.955047708195334,77.99257197707504,40.4
cow_005,21-05-2023,16:00,9.954430369442163,77.99019120699184,40.28
cow_005,21-05-2023,17:00,9.959156933120529,77.99101340311108,40.42
cow_005,21-05-2023,18:00,9.9599498091137,77.99423104175673,39.51
cow_005,21-05-2023,19:00,9.95747804494944,77.9945926188082,37.85
cow_006,21-05-2023,07:00,9.95670583028543,77.99084805295844,38.16
cow_006,21-05-2023,08:00,9.956473133499756,77.98857726587457,40.86
cow_006,21-05-2023,09:00,9.959490909056194,77.99496285675173,37.55
cow_006,21-05-2023,10:00,9.95799365597223,77.99132013029131,37.31
cow_006,21-05-2023,11:00,9.955317588940062,77.99515924703108,37.2
cow_006,21-05-2023,12:00,9.955475926980563,77.99082142652814,38.46
cow_006,21-05-2023,13:00,9.96044475586339,77.99400779526462,41.73
cow_006,21-05-2023,14:00,9.95921437930858,77.99463389926943,37.58
cow_006,21-05-2023,15:00,9.961224343995404,77.99367986570456,39.78
cow_006,21-05-2023,16:00,9.962752849778076,77.98832051648216,40.92
cow_006,21-05-2023,17:00,9.957725875317648,77.9964729831865,37.41
cow_006,21-05-2023,18:00,9.959048564262368,77.99421148462599,39.67
cow_006,21-05-2023,19:00,9.960197347277198,77.99130873886911,40.41
cow_007,21-05-2023,07:00,9.956643751256488,77.99575079570583,38.21
cow_007,21-05-2023,08:00,9.961215712696712,77.99437727457128,36.71
cow_007,21-05-2023,09:00,9.956557179827893,77.99320982862177,38.66
cow_007,21-05-2023,10:00,9.956066135097903,77.993697819802,41.95
cow_007,21-05-2023,11:00,9.962942151349772,77.98884400725632,38.12
cow_007,21-05-2023,12:00,9.955036769553237,77.98865010905827,38.42
cow_007,21-05-2023,13:00,9.962469983494191,77.98822634173665,41.24
cow_007,21-05-2023,14:00,9.963060154372545,77.9895677299879,36.06
cow_007,21-05-2023,15:00,9.95997360154487,77.9957202191264,40.05
cow_007,21-05-2023,16:00,9.960920631338494,77.99199442371194,39.64
cow_007,21-05-2023,17:00,9.96219359616438,77.99046152679084,38.89
cow_007,21-05-2023,18:00,9.96141259805789,77.99331044152188,37.34
cow_007,21-05-2023,19:00,9.956453172077998,77.99262162112784,38.41
cow_008,21-05-2023,07:00,9.955428901639202,77.98966402403815,40.47
cow_008,21-05-2023,08:00,9.955456049248452,77.99314211360303,40.47
cow_008,21-05-2023,09:00,9.959705511017631,77.99016045270176,38.84
cow_008,21-05-2023,10:00,9.962334566067305,77.9923283010299,40.82
cow_008,21-05-2023,11:00,9.955563890189083,77.99016087944524,39.29
cow_008,21-05-2023,12:00,9.958292783763074,77.99639022853762,36.09
cow_008,21-05-2023,13:00,9.954498680971128,77.99611850841028,38.53
cow_008,21-05-2023,14:00,9.960950841990545,77.99605838866239,41.84
cow_008,21-05-2023,15:00,9.96001681184763,77.9939527526818,39.44
cow_008,21-05-2023,16:00,9.956297145891895,77.99629248356315,40.24
cow_008,21-05-2023,17:00,9.958634664218797,77.99280618725608,37.88
cow_008,21-05-2023,18:00,9.960784112220797,77.99045792703282,41.4
cow_008,21-05-2023,19:00,9.96272999739231,77.9898373599381,39.13
cow_009,21-05-2023,07:00,9.957434673716856,77.99288678140427,37.33
cow_009,21-05-2023,08:00,9.955344722758062,77.99059067192435,41.25
cow_009,21-05-2023,09:00,9.95612023734143,77.98764142642995,40.6
cow_009,21-05-2023,10:00,9.961582644414845,77.99474080942304,36.49
cow_009,21-05-2023,11:00,9.958387130913469,77.99186403625836,41.76
cow_009,21-05-2023,12:00,9.961388218523084,77.98989914125333,39.33
cow_009,21-05-2023,13:00,9.960857479356166,77.99196679834591,40.2
cow_009,21-05-2023,14:00,9.960750527952378,77.99417996110742,41.1
cow_009,21-05-2023,15:00,9.955283944318294,77.99212638355378,36.96
cow_009,21-05-2023,16:00,9.9559688543836,77.99069258519073,38.0
cow_009,21-05-2023,17:00,9.962412465089958,77.99562991004716,41.65
cow_009,21-05-2023,18:00,9.958605162969087,77.98882034049036,37.62
cow_009,21-05-2023,19:00,9.96188191230214,77.99232820884995,40.66
cow_010,21-05-2023,07:00,9.954553415755585,77.99319582138071,40.49
cow_010,21-05-2023,08:00,9.962367235436593,77.99171450484965,38.19
cow_010,21-05-2023,09:00,9.955854020864733,77.98778773961442,38.6
cow_010,21-05-2023,10:00,9.961987376150919,77.98840835817938,40.22
cow_010,21-05-2023,11:00,9.957053848332674,77.98916643154789,39.11
cow_010,21-05-2023,12:00,9.955923538596071,77.99425821046611,41.02
cow_010,21-05-2023,13:00,9.963093083653627,77.99561204118508,41.37
cow_010,21-05-2023,14:00,9.960393441174341,77.99050544727369,40.33
cow_010,21-05-2023,15:00,9.955988039395892,77.99323285643241,39.15
cow_010,21-05-2023,16:00,9.961834459143486,77.99442716232348,37.72
cow_010,21-05-2023,17:00,9.95836174153836,77.98813976718242,41.06
cow_010,21-05-2023,18:00,9.95501163800746,77.9960409965517,37.44
cow_010,21-05-2023,19:00,9.958052453468536,77.99111040007045,36.94
cow_001,22-05-2023,07:00,9.960789012058125,77.99049410510078,39.27
cow_001,22-05-2023,08:00,9.954361649914404,77.99568010831301,37.59
cow_001,22-05-2023,09:00,9.96076295784,77.98974426146712,36.53
cow_001,22-05-2023,10:00,9.95638446572838,77.98990665369742,40.14
cow_001,22-05-2023,11:00,9.9608508030502,77.99359053500315,39.12
cow_001,22-05-2023,12:00,9.962937665000982,77.99320891828484,39.47
cow_001,22-05-2023,13:00,9.961958303919989,77.99425183449087,40.93
cow_001,22-05-2023,14:00,9.955327269252724,77.99378690999326,41.49
cow_001,22-05-2023,15:00,9.962002094788685,77.988918751744,39.66
cow_001,22-05-2023,16:00,9.95625314130992,77.99466865100514,37.06
cow_001,22-05-2023,17:00,9.955042854632126,77.99612546103772,37.86
cow_001,22-05-2023,18:00,9.961571412196726,77.99186463078999,38.88
cow_001,22-05-2023,19:00,9.962583801448352,77.99214116213734,41.69
cow_002,22-05-2023,07:00,9.95499610684697,77.99046916689154,41.9
cow_002,22-05-2023,08:00,9.95604113235364,77.98765934124617,40.68
cow_002,22-05-2023,09:00,9.956856837961814,77.9942918980879,39.15
cow_002,22-05-2023,10:00,9.957944578469707,77.98865364310218,38.81
cow_002,22-05-2023,11:00,9.956241889478825,77.99360906744377,40.9
cow_002,22-05-2023,12:00,9.954209503218424,77.99541048752842,38.1
cow_002,22-05-2023,13:00,9.959698713436197,77.99495134444258,39.32
cow_002,22-05-2023,14:00,9.961229871180063,77.99565585436395,37.62
cow_002,22-05-2023,15:00,9.960807952611486,77.9875818083077,41.96
cow_002,22-05-2023,16:00,9.962888060700921,77.98949488820394,41.87
cow_002,22-05-2023,17:00,9.957989820897705,77.98765219987578,36.32
cow_002,22-05-2023,18:00,9.959429255377062,77.98968617714569,40.13
cow_002,22-05-2023,19:00,9.956246439547273,77.99464919603666,40.66
cow_003,22-05-2023,07:00,9.959846436895448,77.98991438734308,36.46
cow_003,22-05-2023,08:00,9.957566264606529,77.98927602027426,39.57
cow_003,22-05-2023,09:00,9.957530149351355,77.9932211997563,39.41
cow_003,22-05-2023,10:00,9.957008321864269,77.99646016958356,36.59
cow_003,22-05-2023,11:00,9.956912669545128,77.99186750217119,41.79
cow_003,22-05-2023,12:00,9.955855413610063,77.99397818298291,39.16
cow_003,22-05-2023,13:00,9.960573511199437,77.99193753573262,37.05
cow_003,22-05-2023,14:00,9.962211218902809,77.99005210842766,40.1
cow_003,22-05-2023,15:00,9.959452895772449,77.98836010562769,36.71
cow_003,22-05-2023,16:00,9.961715361286991,77.99088212476818,36.78
cow_003,22-05-2023,17:00,9.960668433944766,77.98806936708962,36.14
cow_003,22-05-2023,18:00,9.958010729088118,77.99323831305784,38.19
cow_003,22-05-2023,19:00,9.958258560789353,77.99162691299423,41.95
cow_004,22-05-2023,07:00,9.956146828977827,77.9940443839972,39.55
cow_004,22-05-2023,08:00,9.95695313140942,77.98974442613448,41.55
cow_004,22-05-2023,09:00,9.960278802605641,77.98853190384276,39.3
cow_004,22-05-2023,10:00,9.962554786293317,77.98769825716579,37.39
cow_004,22-05-2023,11:00,9.962836484561649,77.99430516599301,40.15
cow_004,22-05-2023,12:00,9.955780499203192,77.99385963069687,37.48
cow_004,22-05-2023,13:00,9.958433980189323,77.99102602056706,36.45
cow_004,22-05-2023,14:00,9.958476663023669,77.99351085439054,39.4
cow_004,22-05-2023,15:00,9.962548568114775,77.9931967349011,41.74
cow_004,22-05-2023,16:00,9.962153755802955,77.99067793455919,37.34
cow_004,22-05-2023,17:00,9.961129375495679,77.99200355972705,38.91
cow_004,22-05-2023,18:00,9.960975094589369,77.9899669445089,41.3
cow_004,22-05-2023,19:00,9.954723052302572,77.99005835564182,36.79
cow_005,22-05-2023,07:00,9.95627491582361,77.98774405035768,41.99
cow_005,22-05-2023,08:00,9.957518407551001,77.99585086225726,38.28
cow_005,22-05-2023,09:00,9.954468359831267,77.99542944013007,38.62
cow_005,22-05-2023,10:00,9.963013785735765,77.98959170732296,41.21
cow_005,22-05-2023,11:00,9.958110686753008,77.99592389128934,39.86
cow_005,22-05-2023,12:00,9.959623033392145,77.99091720037723,40.67
cow_005,22-05-2023,13:00,9.960014701033906,77.99113965428202,41.27
cow_005,22-05-2023,14:00,9.954755266883858,77.9955671060613,40.36
cow_005,22-05-2023,15:00,9.957624166212307,77.99004226605294,41.43
cow_005,22-05-2023,16:00,9.96289741321621,77.99003386402491,39.85
cow_005,22-05-2023,17:00,9.961708440651337,77.98842606700133,38.97
cow_005,22-05-2023,18:00,9.961071185027905,77.99028791045862,39.16
cow_005,22-05-2023,19:00,9.958606532961674,77.9876160128956,40.26
cow_006,22-05-2023,07:00,9.955086372610104,77.9965064975722,41.57
cow_006,22-05-2023,08:00,9.954443034135059,77.98845351437575,41.14
cow_006,22-05-2023,09:00,9.961196095311545,77.98948154139326,38.55
cow_006,22-05-2023,10:00,9.955457422507243,77.99558168502875,38.23
cow_006,22-05-2023,11:00,9.954580032221406,77.99585920530546,41.31
cow_006,22-05-2023,12:00,9.958212716711405,77.98881223268023,40.67
cow_006,22-05-2023,13:00,9.955766977928578,77.99394644504517,41.37
cow_006,22-05-2023,14:00,9.955301310070775,77.99320583125792,40.08
cow_006,22-05-2023,15:00,9.956151239580585,77.99355445519424,38.81
cow_006,22-05-2023,16:00,9.955541694947014,77.99596646923612,39.35
cow_006,22-05-2023,17:00,9.959701577895197,77.98910412499472,36.75
cow_006,22-05-2023,18:00,9.958628414642584,77.99257423270117,37.62
cow_006,22-05-2023,19:00,9.955037139958405,77.99620933695117,41.8
cow_007,22-05-2023,07:00,9.960259381107461,77.99005675370414,36.59
cow_007,22-05-2023,08:00,9.954633482282077,77.99652911330759,41.44
cow_007,22-05-2023,09:00,9.960301348960625,77.98971854243756,36.95
cow_007,22-05-2023,10:00,9.95516030904975,77.99424460948929,41.49
cow_007,22-05-2023,11:00,9.963122273850148,77.99301715701827,41.84
cow_007,22-05-2023,12:00,9.96134893265765,77.99241810413992,41.57
cow_007,22-05-2023,13:00,9.956164837099685,77.99122208717286,40.98
cow_007,22-05-2023,14:00,9.958991863364679,77.99134778614727,37.34
cow_007,22-05-2023,15:00,9.955236008804622,77.98968257422241,40.42
cow_007,22-05-2023,16:00,9.95856711626733,77.99187403029994,38.33
cow_007,22-05-2023,17:00,9.959010919596842,77.99414429769122,41.88
cow_007,22-05-2023,18:00,9.95873598356523,77.99011250474469,40.06
cow_007,22-05-2023,19:00,9.955661542112948,77.99637425028968,38.93
cow_008,22-05-2023,07:00,9.962456320222287,77.99227119865853,39.21
cow_008,22-05-2023,08:00,9.95994290333905,77.99159454565562,40.38
cow_008,22-05-2023,09:00,9.962227942661462,77.99384860263449,39.89
cow_008,22-05-2023,10:00,9.959991920137359,77.98941087691385,40.32
cow_008,22-05-2023,11:00,9.95516162508798,77.98873368495362,38.29
cow_008,22-05-2023,12:00,9.957447089725726,77.99182484055885,38.07
cow_008,22-05-2023,13:00,9.958554421709577,77.98995656121242,37.1
cow_008,22-05-2023,14:00,9.958763454836262,77.9913663405614,36.13
cow_008,22-05-2023,15:00,9.961488235308648,77.99265401137436,41.73
cow_008,22-05-2023,16:00,9.96291627442086,77.99480342035737,41.97
cow_008,22-05-2023,17:00,9.962770162326619,77.99240457043331,37.97
cow_008,22-05-2023,18:00,9.956914613034789,77.99474790008578,36.01
cow_008,22-05-2023,19:00,9.956110275215197,77.99331920459868,41.37
cow_009,22-05-2023,07:00,9.958008007170166,77.98791807695461,38.43
cow_009,22-05-2023,08:00,9.95637522651465,77.99371777333855,40.13
cow_009,22-05-2023,09:00,9.956885064749223,77.99512465492596,41.29
cow_009,22-05-2023,10:00,9.961658728038826,77.99057563631398,39.54
cow_009,22-05-2023,11:00,9.957209579864006,77.99128831452155,39.59
cow_009,22-05-2023,12:00,9.957811180632554,77.99582062227103,41.15
cow_009,22-05-2023,13:00,9.962932371863774,77.99338021645605,37.94
cow_009,22-05-2023,14:00,9.956440630015347,77.99091922395931,36.98
cow_009,22-05-2023,15:00,9.957867627109984,77.98771406971399,38.7
cow_009,22-05-2023,16:00,9.954321753476464,77.99247298925697,37.76
cow_009,22-05-2023,17:00,9.962896347209107,77.99380302952956,41.67
cow_009,22-05-2023,18:00,9.954444194285166,77.98988776952419,41.6
cow_009,22-05-2023,19:00,9.958673109347462,77.99508944505294,41.58
cow_010,22-05-2023,07:00,9.955850300055513,77.98882675638022,36.06
cow_010,22-05-2023,08:00,9.958854713891036,77.98780364096375,36.74
cow_010,22-05-2023,09:00,9.95684270771172,77.99365090232796,39.05
cow_010,22-05-2023,10:00,9.95634638159478,77.99410342646111,36.86
cow_010,22-05-2023,11:00,9.95549129722887,77.9903791946205,37.93
cow_010,22-05-2023,12:00,9.957989760027994,77.99465343132732,37.47
cow_010,22-05-2023,13:00,9.95731549248384,77.99380711071585,38.12
cow_010,22-05-2023,14:00,9.960694802995127,77.99208945863279,39.26
cow_010,22-05-2023,15:00,9.957043767492037,77.9888350207094,38.27
cow_010,22-05-2023,16:00,9.955008010968271,77.99123188242483,38.33
